,Label,Time,Yaw,Pitch,Roll,Heading,Ax,Ay,Az,gx,gy,gz,mx,my
0,3,323174.0,-86.17,86.03,-122.55,-93.12,-0.88,-0.15,-0.67,0.02,0.14,-0.02,0.25,-0.07
1,3,323184.0,-99.36,84.74,-135.52,-104.35,-0.89,-0.17,-0.71,0.02,0.13,-0.02,0.25,-0.07
2,3,323194.0,-107.33,83.32,-143.27,-116.28,-0.89,-0.2,-0.71,0.02,0.13,-0.02,0.24,-0.06
3,3,323204.0,-112.75,81.88,-148.43,-119.99,-0.89,-0.18,-0.78,0.02,0.13,-0.01,0.24,-0.06
4,3,323214.0,-116.69,80.44,-152.1,-122.18,-0.89,-0.18,-0.81,0.02,0.12,-0.01,0.24,-0.06
5,3,323224.0,-119.74,79.02,-154.86,-123.4,-0.89,-0.17,-0.83,0.03,0.12,-0.01,0.24,-0.06
6,3,323234.0,-122.17,77.62,-156.98,-123.9,-0.89,-0.17,-0.85,0.03,0.12,-0.01,0.24,-0.06
7,3,323244.0,-124.12,76.22,-158.59,-129.95,-0.9,-0.17,-0.85,0.03,0.12,-0.01,0.24,-0.06
8,3,323254.0,-125.77,74.86,-159.9,-129.83,-0.89,-0.16,-0.87,0.03,0.11,-0.01,0.24,-0.06
9,3,323264.0,-127.16,73.52,-160.95,-129.37,-0.89,-0.17,-0.87,0.03,0.11,-0.0,0.24,-0.06
10,3,323274.0,-128.31,72.24,-161.78,-128.63,-0.92,-0.19,-0.9,0.03,0.1,-0.0,0.24,-0.06
11,3,323284.0,-129.27,70.99,-162.41,-127.61,-0.94,-0.21,-0.93,0.03,0.1,-0.0,0.24,-0.06
12,3,323294.0,-130.09,69.77,-162.89,-131.32,-0.94,-0.2,-0.91,0.03,0.1,-0.01,0.23,-0.05
13,3,323304.0,-130.86,68.57,-163.3,-130.2,-0.93,-0.18,-0.92,0.03,0.1,-0.0,0.23,-0.05
14,3,323314.0,-131.61,67.43,-163.73,-129.09,-0.93,-0.12,-0.92,0.03,0.09,-0.0,0.23,-0.05
15,3,323324.0,-132.27,66.29,-164.09,-127.83,-0.94,-0.14,-0.95,0.03,0.09,-0.01,0.23,-0.05
16,3,323334.0,-132.85,65.21,-164.41,-126.48,-0.94,-0.12,-0.94,0.03,0.09,-0.01,0.23,-0.05
17,3,323344.0,-133.31,64.18,-164.59,-132.03,-0.95,-0.1,-0.92,0.03,0.08,-0.01,0.22,-0.05
18,3,323354.0,-133.71,63.19,-164.7,-130.75,-0.98,-0.1,-0.89,0.03,0.08,-0.01,0.22,-0.05
19,3,323364.0,-134.04,62.25,-164.73,-129.35,-0.98,-0.12,-0.89,0.03,0.07,-0.01,0.22,-0.05
20,3,323374.0,-134.31,61.36,-164.69,-127.86,-0.98,-0.14,-0.94,0.03,0.07,-0.01,0.22,-0.05
21,3,323384.0,-134.55,60.56,-164.65,-126.46,-0.96,-0.11,-0.86,0.03,0.06,-0.01,0.22,-0.05
22,3,323394.0,-134.68,59.81,-164.57,-129.83,-0.98,-0.15,-0.81,0.02,0.06,-0.01,0.22,-0.05
23,3,323404.0,-134.73,59.08,-164.38,-128.37,-0.98,-0.19,-0.87,0.03,0.05,-0.02,0.22,-0.05
24,3,323414.0,-134.73,58.42,-164.1,-126.87,-0.97,-0.2,-0.86,0.03,0.05,-0.02,0.22,-0.05
25,3,323424.0,-134.69,57.87,-163.83,-125.51,-0.99,-0.19,-0.8,0.03,0.04,-0.02,0.22,-0.05
26,3,323434.0,-134.58,57.36,-163.54,-124.19,-0.97,-0.2,-0.81,0.02,0.03,-0.02,0.22,-0.05
27,3,323444.0,-134.44,56.92,-163.21,-127.74,-0.96,-0.17,-0.8,0.03,0.03,-0.02,0.22,-0.04
28,3,323454.0,-134.31,56.5,-162.86,-126.51,-1.02,-0.15,-0.87,0.03,0.03,-0.02,0.22,-0.04
29,3,323464.0,-134.18,56.13,-162.5,-125.33,-0.95,-0.15,-0.87,0.03,0.02,-0.02,0.22,-0.04
30,3,323474.0,-134.03,55.85,-162.15,-124.31,-0.98,-0.16,-0.82,0.03,0.01,-0.02,0.22,-0.04
31,3,323484.0,-133.85,55.63,-161.82,-123.4,-0.98,-0.17,-0.81,0.03,0.01,-0.02,0.22,-0.04
32,3,323494.0,-133.64,55.43,-161.44,-124.57,-0.99,-0.18,-0.79,0.03,0.01,-0.02,0.22,-0.04
33,3,323504.0,-133.32,55.29,-160.97,-123.61,-0.99,-0.21,-0.75,0.02,0.0,-0.02,0.22,-0.04
34,3,323514.0,-132.91,55.15,-160.43,-122.56,-0.99,-0.25,-0.76,0.02,0.0,-0.03,0.22,-0.04
35,3,323524.0,-132.52,55.0,-159.92,-121.55,-1.05,-0.25,-0.84,0.02,-0.0,-0.03,0.22,-0.04
36,3,323534.0,-132.11,54.88,-159.36,-120.53,-1.02,-0.24,-0.81,0.03,-0.0,-0.03,0.22,-0.04
37,3,323544.0,-131.6,54.87,-158.72,-123.46,-1.08,-0.27,-0.72,0.03,-0.01,-0.03,0.22,-0.03
38,3,323554.0,-131.06,54.9,-158.09,-122.59,-1.08,-0.26,-0.7,0.02,-0.01,-0.03,0.22,-0.03
39,3,323564.0,-130.58,54.98,-157.52,-121.89,-1.13,-0.21,-0.72,0.02,-0.01,-0.03,0.22,-0.03
40,3,323574.0,-130.12,55.05,-156.94,-121.19,-1.04,-0.16,-0.68,0.03,-0.01,-0.03,0.22,-0.03
41,3,323584.0,-129.78,55.18,-156.47,-120.75,-1.09,-0.13,-0.64,0.03,-0.01,-0.03,0.22,-0.03
42,3,323594.0,-129.47,55.3,-156.03,-121.28,-1.12,-0.17,-0.65,0.03,-0.01,-0.02,0.22,-0.02
43,3,323604.0,-129.04,55.54,-155.48,-120.93,-1.1,-0.23,-0.53,0.02,-0.01,-0.02,0.22,-0.02
44,3,323614.0,-128.61,55.7,-154.95,-120.47,-1.14,-0.31,-0.53,0.02,-0.0,-0.02,0.22,-0.02
45,3,323624.0,-128.3,55.69,-154.46,-119.76,-1.24,-0.34,-0.66,0.03,0.01,-0.02,0.22,-0.02
46,3,323634.0,-127.95,55.72,-153.91,-119.05,-1.16,-0.34,-0.64,0.03,-0.0,-0.02,0.22,-0.02
47,3,323644.0,-127.01,56.03,-152.75,-119.37,-1.49,-0.65,-0.54,0.02,-0.02,-0.02,0.22,-0.01
48,3,323654.0,-126.07,56.07,-151.46,-117.69,-1.23,-0.65,-0.47,0.03,-0.0,-0.02,0.22,-0.01
49,3,323664.0,-125.29,56.11,-150.22,-116.12,-1.13,-0.43,-0.42,0.05,0.01,-0.03,0.22,-0.01
50,3,323674.0,-125.03,56.12,-149.39,-115.07,-1.09,-0.11,-0.33,0.07,0.03,-0.04,0.22,-0.01
51,3,323684.0,-124.97,56.04,-148.85,-114.27,-1.06,0.06,-0.34,0.06,0.03,-0.04,0.22,-0.01
52,3,323694.0,-125.08,55.86,-148.66,-116.86,-1.26,0.29,-0.33,0.04,0.04,-0.04,0.22,-0.0
53,3,323704.0,-125.52,55.58,-148.89,-116.67,-0.84,0.17,-0.41,0.03,0.04,-0.03,0.22,-0.0
54,3,323714.0,-125.77,55.38,-149.05,-116.54,-0.94,-0.1,-0.49,0.02,0.03,-0.02,0.22,-0.0
55,3,323724.0,-124.88,54.72,-148.12,-114.17,-0.58,-0.62,-0.48,0.01,0.02,-0.04,0.22,-0.0
56,3,323734.0,-124.57,54.55,-147.93,-116.3,-1.27,-0.13,-0.48,0.0,0.03,-0.05,0.22,0.0
57,3,323744.0,-124.37,54.3,-148.17,-116.18,-0.38,-0.01,-0.32,-0.02,0.01,-0.04,0.22,0.0
58,3,323754.0,-124.23,54.12,-148.35,-116.11,-0.94,-0.1,-0.48,-0.02,0.02,-0.04,0.22,0.0
59,3,323764.0,-124.35,53.65,-148.69,-115.76,-0.94,-0.18,-0.5,-0.01,0.05,-0.04,0.22,0.0
60,3,323774.0,-124.5,53.19,-149.08,-115.47,-0.89,-0.22,-0.45,-0.02,0.06,-0.03,0.22,0.0
61,3,323784.0,-124.76,52.63,-149.64,-121.21,-0.81,-0.24,-0.52,-0.03,0.06,-0.02,0.21,0.01
62,3,323794.0,-125.02,51.97,-150.23,-120.9,-0.75,-0.31,-0.58,-0.04,0.06,-0.02,0.21,0.01
63,3,323804.0,-125.25,51.28,-150.81,-120.48,-0.68,-0.35,-0.61,-0.04,0.06,-0.02,0.21,0.01
64,3,323814.0,-125.41,50.59,-151.34,-119.95,-0.65,-0.35,-0.61,-0.04,0.05,-0.02,0.21,0.01
65,3,323824.0,-125.51,49.91,-151.75,-119.22,-0.62,-0.4,-0.61,-0.04,0.05,-0.02,0.21,0.01
66,3,323834.0,-125.62,49.24,-152.12,-120.45,-0.61,-0.42,-0.61,-0.03,0.05,-0.01,0.2,0.01
67,3,323844.0,-125.75,48.57,-152.45,-119.67,-0.62,-0.44,-0.6,-0.03,0.05,-0.01,0.2,0.01
68,3,323854.0,-125.91,47.89,-152.79,-118.84,-0.62,-0.44,-0.63,-0.03,0.06,-0.01,0.2,0.01
69,3,323864.0,-126.09,47.18,-153.12,-117.87,-0.6,-0.41,-0.69,-0.02,0.06,-0.01,0.2,0.01
70,3,323874.0,-126.23,46.44,-153.33,-116.61,-0.56,-0.43,-0.69,-0.01,0.06,-0.01,0.2,0.01
71,3,323884.0,-126.38,45.64,-153.43,-118.33,-0.49,-0.42,-0.62,-0.01,0.06,-0.01,0.19,0.01
72,3,323894.0,-126.52,44.81,-153.49,-116.76,-0.45,-0.43,-0.55,-0.01,0.07,-0.01,0.19,0.01
73,3,323904.0,-126.83,43.95,-153.75,-115.33,-0.49,-0.42,-0.75,-0.0,0.07,-0.01,0.19,0.01
74,3,323914.0,-127.11,43.11,-153.94,-113.79,-0.47,-0.45,-0.79,-0.0,0.07,-0.01,0.19,0.01
75,3,323924.0,-127.34,42.32,-154.03,-112.14,-0.48,-0.43,-0.73,0.0,0.06,-0.01,0.19,0.01
76,3,323934.0,-127.5,41.54,-154.03,-115.4,-0.42,-0.41,-0.71,0.01,0.06,-0.01,0.17,0.01
77,3,323944.0,-127.62,40.85,-154.01,-113.91,-0.4,-0.37,-0.7,0.01,0.05,-0.01,0.17,0.01
78,3,323954.0,-127.73,40.22,-154.0,-112.55,-0.42,-0.35,-0.74,0.01,0.04,-0.01,0.17,0.01
79,3,323964.0,-127.82,39.66,-153.98,-111.29,-0.43,-0.34,-0.77,0.01,0.04,-0.01,0.17,0.01
80,3,323974.0,-127.87,39.17,-153.93,-110.14,-0.44,-0.37,-0.8,0.01,0.03,-0.01,0.17,0.01
81,3,323984.0,-127.87,38.73,-153.82,-113.32,-0.47,-0.41,-0.79,0.01,0.03,-0.01,0.17,0.01
82,3,323994.0,-127.82,38.3,-153.66,-112.15,-0.47,-0.47,-0.8,0.01,0.02,-0.01,0.17,0.01
83,3,324004.0,-127.75,37.87,-153.48,-110.97,-0.44,-0.5,-0.78,0.01,0.02,-0.01,0.17,0.01
84,3,324014.0,-127.7,37.44,-153.3,-109.8,-0.41,-0.49,-0.75,0.01,0.02,-0.01,0.17,0.01
85,3,324024.0,-127.7,37.02,-153.18,-108.68,-0.41,-0.47,-0.73,0.01,0.03,-0.01,0.17,0.01
86,3,324034.0,-127.75,36.56,-153.09,-110.06,-0.41,-0.46,-0.75,0.01,0.03,-0.01,0.16,0.02
87,3,324044.0,-127.84,36.13,-152.98,-108.94,-0.41,-0.44,-0.78,0.02,0.03,-0.0,0.16,0.02
88,3,324054.0,-127.94,35.72,-152.88,-107.88,-0.4,-0.43,-0.82,0.02,0.03,-0.0,0.16,0.02
89,3,324064.0,-128.06,35.32,-152.83,-106.92,-0.42,-0.41,-0.87,0.02,0.03,-0.0,0.16,0.02
90,3,324074.0,-128.21,34.92,-152.84,-105.98,-0.43,-0.4,-0.88,0.01,0.03,-0.0,0.16,0.02
91,3,324084.0,-128.39,34.5,-152.93,-108.31,-0.42,-0.38,-0.86,0.01,0.03,-0.0,0.16,0.02
92,3,324094.0,-128.58,34.09,-153.09,-107.52,-0.39,-0.38,-0.82,0.0,0.03,-0.0,0.16,0.02
93,3,324104.0,-128.77,33.67,-153.26,-106.71,-0.39,-0.42,-0.8,-0.0,0.03,0.0,0.16,0.02
94,3,324114.0,-128.9,33.21,-153.38,-105.72,-0.39,-0.47,-0.77,-0.01,0.04,-0.0,0.16,0.02
95,3,324124.0,-128.98,32.71,-153.44,-104.53,-0.36,-0.49,-0.77,-0.01,0.04,-0.0,0.16,0.02
96,3,324134.0,-129.02,32.19,-153.42,-104.87,-0.32,-0.49,-0.78,0.0,0.04,-0.01,0.15,0.02
97,3,324144.0,-129.02,31.65,-153.33,-103.48,-0.29,-0.49,-0.79,0.01,0.03,-0.01,0.15,0.02
98,3,324154.0,-129.01,31.14,-153.24,-102.14,-0.29,-0.48,-0.81,0.01,0.03,-0.01,0.15,0.02
99,3,324164.0,-129.0,30.67,-153.14,-100.89,-0.31,-0.49,-0.8,0.01,0.03,-0.01,0.15,0.02
100,3,324174.0,-128.98,30.25,-153.03,-99.74,-0.34,-0.49,-0.79,0.01,0.03,-0.01,0.15,0.02
101,3,324184.0,-128.96,29.88,-152.91,-102.16,-0.36,-0.48,-0.79,0.01,0.03,-0.01,0.14,0.03
102,3,324194.0,-128.96,29.54,-152.83,-101.25,-0.37,-0.48,-0.81,0.01,0.02,-0.01,0.14,0.03
103,3,324204.0,-128.97,29.2,-152.81,-100.36,-0.34,-0.47,-0.84,0.0,0.02,-0.01,0.14,0.03
104,3,324214.0,-128.97,28.85,-152.81,-99.46,-0.31,-0.48,-0.84,0.0,0.02,-0.01,0.14,0.03
105,3,324224.0,-128.96,28.48,-152.81,-98.5,-0.28,-0.48,-0.83,0.0,0.02,-0.01,0.14,0.03
106,3,324234.0,-128.97,28.07,-152.77,-101.22,-0.27,-0.48,-0.81,0.0,0.02,-0.01,0.14,0.03
107,3,324244.0,-128.95,27.67,-152.64,-100.06,-0.28,-0.53,-0.79,0.01,0.03,-0.01,0.14,0.03
108,3,324254.0,-128.9,27.28,-152.41,-98.85,-0.3,-0.6,-0.79,0.01,0.03,-0.01,0.14,0.03
109,3,324264.0,-128.8,26.88,-152.06,-97.56,-0.32,-0.65,-0.8,0.01,0.03,-0.01,0.14,0.03
110,3,324274.0,-128.69,26.42,-151.67,-96.09,-0.31,-0.65,-0.82,0.02,0.03,-0.02,0.14,0.03
111,3,324284.0,-128.63,25.9,-151.35,-97.16,-0.28,-0.6,-0.86,0.02,0.03,-0.02,0.13,0.03
112,3,324294.0,-128.62,25.38,-151.17,-95.72,-0.24,-0.53,-0.9,0.02,0.03,-0.02,0.13,0.03
113,3,324304.0,-128.7,24.91,-151.19,-94.53,-0.21,-0.43,-0.91,0.01,0.03,-0.01,0.13,0.03
114,3,324314.0,-128.85,24.5,-151.36,-93.58,-0.19,-0.38,-0.89,0.0,0.03,-0.0,0.13,0.03
115,3,324324.0,-129.02,24.09,-151.57,-92.65,-0.16,-0.43,-0.89,-0.01,0.03,0.0,0.13,0.03
116,3,324334.0,-129.12,23.65,-151.7,-95.73,-0.14,-0.55,-0.89,-0.01,0.03,0.0,0.12,0.04
117,3,324344.0,-129.18,23.14,-151.72,-94.41,-0.14,-0.65,-0.88,-0.01,0.03,-0.0,0.12,0.04
118,3,324354.0,-129.18,22.54,-151.62,-92.81,-0.11,-0.72,-0.89,-0.0,0.04,-0.01,0.12,0.04
119,3,324364.0,-129.15,21.88,-151.47,-91.0,-0.03,-0.75,-0.93,0.0,0.04,-0.01,0.12,0.04
120,3,324374.0,-129.12,21.14,-151.34,-89.03,0.04,-0.68,-0.99,0.01,0.04,-0.02,0.12,0.04
121,3,324384.0,-129.15,20.32,-151.31,-90.06,0.14,-0.5,-0.99,0.01,0.04,-0.02,0.11,0.03
122,3,324394.0,-129.28,19.56,-151.42,-88.16,0.24,-0.4,-1.04,0.01,0.04,-0.01,0.11,0.03
123,3,324404.0,-129.44,18.88,-151.6,-86.48,0.32,-0.39,-1.07,0.0,0.03,-0.0,0.11,0.03
124,3,324414.0,-129.6,18.28,-151.84,-84.98,0.51,-0.36,-1.04,-0.0,0.02,0.0,0.11,0.03
125,3,324424.0,-129.74,17.76,-152.15,-83.66,0.69,-0.46,-1.06,-0.02,0.01,0.01,0.11,0.03
126,3,324434.0,-129.89,17.15,-152.38,-84.93,0.73,-0.73,-1.05,-0.02,0.02,0.01,0.11,0.04
127,3,324444.0,-130.07,16.3,-152.45,-82.64,0.77,-0.94,-0.98,-0.01,0.05,0.0,0.11,0.04
128,3,324454.0,-130.32,15.18,-152.48,-79.68,0.86,-0.88,-0.88,-0.01,0.08,-0.01,0.11,0.04
129,3,324464.0,-130.66,13.77,-152.61,-75.96,1.02,-0.75,-0.87,-0.01,0.11,-0.01,0.11,0.04
130,3,324474.0,-131.08,12.28,-152.83,-72.08,1.28,-0.69,-0.93,-0.02,0.12,-0.01,0.11,0.04
131,3,324484.0,-131.51,10.82,-153.12,-75.9,1.57,-0.55,-0.91,-0.02,0.12,-0.01,0.09,0.03
132,3,324494.0,-131.92,9.43,-153.44,-72.36,1.84,-0.7,-0.89,-0.03,0.11,-0.01,0.09,0.03
133,3,324504.0,-132.32,8.02,-153.75,-68.85,1.93,-0.75,-0.81,-0.03,0.12,-0.01,0.09,0.03
134,3,324514.0,-132.66,6.58,-154.07,-65.31,1.88,-0.68,-0.83,-0.03,0.12,-0.02,0.09,0.03
135,3,324524.0,-132.88,5.19,-154.39,-61.96,1.68,-0.41,-0.94,-0.03,0.1,-0.02,0.09,0.03
136,3,324534.0,-132.95,4.14,-154.74,-71.08,1.64,-0.23,-1.1,-0.03,0.07,-0.02,0.07,0.02
137,3,324544.0,-132.87,3.49,-155.11,-69.27,1.79,-0.33,-1.23,-0.03,0.02,-0.02,0.07,0.02
138,3,324554.0,-132.69,3.4,-155.49,-68.76,1.66,-0.33,-1.4,-0.03,-0.03,-0.0,0.07,0.02
139,3,324564.0,-132.36,3.77,-155.85,-69.34,1.39,-0.44,-1.44,-0.03,-0.08,0.01,0.07,0.02
140,3,324574.0,-132.01,4.35,-156.2,-70.48,1.0,-0.43,-1.31,-0.03,-0.11,0.01,0.07,0.02
141,3,324584.0,-131.54,5.29,-156.51,-74.54,0.41,-0.55,-1.2,-0.03,-0.13,0.01,0.07,0.01
142,3,324594.0,-130.83,6.5,-156.74,-77.36,0.24,-0.38,-0.88,-0.03,-0.16,-0.0,0.07,0.01
143,3,324604.0,-130.09,8.29,-157.06,-81.82,-0.29,-0.38,-0.92,-0.04,-0.16,-0.01,0.07,0.01
144,3,324614.0,-129.35,10.29,-157.25,-87.1,-0.8,-0.58,-1.03,-0.04,-0.17,-0.0,0.07,0.01
145,3,324624.0,-128.68,12.07,-157.28,-91.9,-1.01,-0.66,-1.08,-0.02,-0.15,-0.01,0.07,0.01
146,3,324634.0,-128.29,13.07,-157.28,-81.76,-1.04,-0.67,-1.1,-0.01,-0.06,-0.01,0.1,0.01
147,3,324644.0,-128.35,13.25,-157.54,-82.18,-0.84,-0.33,-0.69,-0.02,0.03,-0.0,0.1,0.01
148,3,324654.0,-128.81,13.04,-158.04,-81.56,-0.48,-0.31,-0.46,-0.05,0.08,0.02,0.1,0.01
149,3,324664.0,-129.4,12.58,-158.22,-80.3,-0.35,-0.51,-0.51,-0.03,0.1,0.03,0.1,0.01
150,3,324674.0,-129.8,12.39,-158.11,-79.85,-0.33,-0.42,-0.41,-0.0,0.07,0.03,0.1,0.01
151,3,324684.0,-129.89,12.66,-158.0,-87.04,-0.26,-0.4,-0.59,-0.0,0.01,0.02,0.08,-0.0
152,3,324694.0,-129.81,12.98,-158.14,-87.87,-0.29,-0.45,-0.96,-0.02,-0.01,0.0,0.08,-0.0
153,3,324704.0,-129.64,13.23,-158.24,-88.51,-0.3,-0.4,-1.08,-0.01,-0.01,-0.01,0.08,-0.0
154,3,324714.0,-129.53,13.3,-158.35,-88.69,-0.3,-0.22,-1.1,0.01,0.0,-0.01,0.08,-0.0
155,3,324724.0,-129.59,13.22,-158.56,-90.36,-0.27,-0.1,-1.02,0.01,0.02,-0.0,0.08,-0.01
156,3,324734.0,-129.78,13.1,-158.95,-90.15,-0.25,-0.05,-0.86,-0.01,0.03,0.01,0.08,-0.01
157,3,324744.0,-130.03,13.14,-159.51,-90.4,-0.29,-0.09,-0.84,-0.03,0.02,0.02,0.08,-0.01
158,3,324754.0,-130.3,13.19,-160.03,-90.67,-0.39,-0.19,-0.88,-0.03,0.03,0.02,0.08,-0.01
159,3,324764.0,-130.5,13.2,-160.42,-90.78,-0.43,-0.39,-0.91,-0.03,0.04,0.01,0.08,-0.01
160,3,324774.0,-130.62,13.21,-160.67,-96.83,-0.4,-0.55,-1.07,-0.03,0.03,0.01,0.07,-0.01
161,3,324784.0,-130.66,13.28,-160.68,-97.01,-0.35,-0.64,-1.14,-0.01,0.01,0.01,0.07,-0.01
162,3,324794.0,-130.64,13.35,-160.44,-97.07,-0.24,-0.63,-1.16,0.01,-0.0,0.01,0.07,-0.01
163,3,324804.0,-130.59,13.46,-160.13,-97.19,-0.17,-0.5,-1.08,0.03,-0.01,0.0,0.07,-0.01
164,3,324814.0,-130.59,13.77,-159.95,-97.83,-0.24,-0.36,-0.98,0.02,-0.02,0.01,0.07,-0.01
165,3,324824.0,-130.65,14.21,-159.94,-99.73,-0.29,-0.26,-0.89,0.01,-0.03,0.02,0.06,-0.01
166,3,324834.0,-130.73,14.71,-160.01,-100.96,-0.28,-0.22,-0.86,0.01,-0.03,0.02,0.06,-0.01
167,3,324844.0,-130.82,15.22,-160.05,-102.2,-0.27,-0.22,-0.78,0.01,-0.03,0.02,0.06,-0.01
168,3,324854.0,-130.87,15.66,-160.07,-103.26,-0.3,-0.24,-0.82,0.01,-0.03,0.02,0.06,-0.01
169,3,324864.0,-130.92,15.95,-160.07,-103.94,-0.34,-0.29,-0.89,0.01,-0.01,0.01,0.06,-0.01
170,3,324874.0,-130.99,16.09,-160.04,-104.86,-0.37,-0.35,-0.98,0.01,0.0,0.01,0.06,-0.01
171,3,324884.0,-131.09,16.16,-160.0,-105.0,-0.37,-0.35,-1.01,0.01,0.01,0.01,0.06,-0.01
172,3,324894.0,-131.17,16.26,-159.95,-105.19,-0.31,-0.32,-0.96,0.02,0.0,0.01,0.06,-0.01
173,3,324904.0,-131.25,16.44,-159.94,-105.61,-0.25,-0.28,-0.92,0.01,-0.01,0.01,0.06,-0.01
174,3,324914.0,-131.37,16.69,-160.01,-106.24,-0.26,-0.29,-0.86,0.0,-0.01,0.02,0.06,-0.01
175,3,324924.0,-131.5,16.93,-160.09,-107.92,-0.28,-0.35,-0.86,-0.0,-0.01,0.02,0.06,-0.01
176,3,324934.0,-131.59,17.17,-160.08,-108.45,-0.3,-0.43,-0.9,-0.0,-0.01,0.02,0.06,-0.01
177,3,324944.0,-131.59,17.44,-159.88,-108.85,-0.32,-0.53,-0.9,0.01,-0.02,0.01,0.06,-0.01
178,3,324954.0,-131.48,17.78,-159.48,-109.2,-0.36,-0.57,-0.86,0.02,-0.02,0.01,0.06,-0.01
179,3,324964.0,-131.31,18.01,-159.04,-109.24,-0.31,-0.51,-0.85,0.02,-0.02,-0.0,0.06,-0.01
180,3,324974.0,-131.19,18.14,-158.8,-110.74,-0.28,-0.34,-0.85,0.02,-0.01,-0.01,0.06,-0.01
181,3,324984.0,-131.13,18.21,-158.78,-110.87,-0.27,-0.18,-0.85,0.02,-0.01,-0.01,0.06,-0.01
182,3,324994.0,-131.18,18.22,-158.92,-111.05,-0.28,-0.1,-0.87,0.01,0.0,-0.0,0.06,-0.01
183,3,325004.0,-131.29,18.26,-159.12,-111.36,-0.3,-0.12,-0.88,0.01,0.0,0.01,0.06,-0.01
184,3,325014.0,-131.43,18.35,-159.29,-111.76,-0.31,-0.23,-0.91,-0.0,0.0,0.01,0.06,-0.01
185,3,325024.0,-131.52,18.47,-159.42,-114.81,-0.35,-0.39,-1.0,-0.01,-0.0,0.01,0.05,-0.01
186,3,325034.0,-131.49,18.58,-159.37,-114.98,-0.31,-0.56,-0.97,-0.01,-0.01,0.01,0.05,-0.01
187,3,325044.0,-131.33,18.68,-159.1,-114.85,-0.3,-0.66,-0.88,-0.01,-0.01,0.0,0.05,-0.01
188,3,325054.0,-131.13,18.74,-158.69,-114.48,-0.31,-0.69,-0.81,0.0,-0.01,-0.0,0.05,-0.01
189,3,325064.0,-130.93,18.71,-158.22,-113.88,-0.31,-0.64,-0.79,0.01,0.0,-0.01,0.05,-0.01
190,3,325074.0,-130.82,18.61,-157.92,-113.83,-0.27,-0.48,-0.88,0.02,0.01,-0.01,0.05,-0.01
191,3,325084.0,-130.82,18.55,-157.87,-113.64,-0.25,-0.28,-0.96,0.02,0.0,-0.0,0.05,-0.01
192,3,325094.0,-130.93,18.51,-158.05,-113.78,-0.27,-0.12,-0.96,0.01,0.01,0.0,0.05,-0.01
193,3,325104.0,-131.15,18.52,-158.45,-114.26,-0.28,-0.07,-0.87,-0.01,0.01,0.01,0.05,-0.01
194,3,325114.0,-131.42,18.5,-158.92,-114.79,-0.29,-0.11,-0.86,-0.02,0.01,0.02,0.05,-0.01
195,3,325124.0,-131.63,18.47,-159.22,-117.79,-0.32,-0.27,-0.87,-0.01,0.02,0.01,0.04,-0.01
196,3,325134.0,-131.69,18.43,-159.14,-117.62,-0.32,-0.46,-0.87,0.0,0.01,0.01,0.04,-0.01
197,3,325144.0,-131.62,18.45,-158.79,-117.22,-0.37,-0.62,-0.91,0.01,0.0,0.0,0.04,-0.01
198,3,325154.0,-131.45,18.5,-158.34,-116.76,-0.38,-0.67,-0.97,0.02,-0.0,-0.01,0.04,-0.01
199,3,325164.0,-131.25,18.55,-157.9,-116.33,-0.38,-0.63,-1.02,0.02,-0.01,-0.01,0.04,-0.01
200,3,325174.0,-131.07,18.55,-157.52,-117.2,-0.32,-0.53,-1.04,0.03,-0.01,-0.01,0.04,-0.01
201,3,325184.0,-130.93,18.57,-157.22,-116.86,-0.27,-0.39,-0.97,0.03,-0.01,-0.01,0.04,-0.01
202,3,325194.0,-130.86,18.61,-157.03,-116.73,-0.27,-0.27,-0.92,0.03,-0.01,-0.01,0.04,-0.01
203,3,325204.0,-130.83,18.74,-156.95,-116.86,-0.28,-0.19,-0.87,0.02,-0.01,-0.0,0.04,-0.01
204,3,325214.0,-130.84,18.88,-156.95,-117.11,-0.3,-0.19,-0.9,0.02,-0.01,0.0,0.04,-0.01
205,3,325224.0,-130.87,19.02,-156.96,-120.36,-0.35,-0.27,-0.9,0.01,-0.01,0.0,0.03,0.0
206,3,325234.0,-130.87,19.16,-156.95,-120.6,-0.35,-0.38,-0.89,0.0,-0.01,0.0,0.03,0.0
207,3,325244.0,-130.82,19.3,-156.88,-120.74,-0.36,-0.51,-0.92,-0.0,-0.01,0.0,0.03,0.0
208,3,325254.0,-130.73,19.41,-156.72,-120.73,-0.36,-0.59,-0.95,-0.0,-0.01,0.0,0.03,0.0
209,3,325264.0,-130.59,19.49,-156.51,-120.6,-0.33,-0.6,-0.94,0.0,-0.01,-0.0,0.03,0.0
210,3,325274.0,-130.44,19.6,-156.33,-120.29,-0.32,-0.52,-0.93,0.01,-0.02,-0.0,0.03,0.0
211,3,325284.0,-130.3,19.75,-156.18,-120.34,-0.32,-0.46,-0.94,0.01,-0.02,-0.0,0.03,0.0
212,3,325294.0,-130.17,19.96,-156.06,-120.55,-0.33,-0.38,-0.92,0.01,-0.02,-0.0,0.03,0.0
213,3,325304.0,-130.07,20.22,-155.99,-120.88,-0.35,-0.31,-0.9,0.01,-0.03,-0.0,0.03,0.0
214,3,325314.0,-130.0,20.49,-155.93,-121.26,-0.35,-0.29,-0.86,0.01,-0.02,0.0,0.03,0.0
